"","PAUVGD_AML_MEP","PAUYHR_AML_MEP","PAVCPM_AML_MEP","PAVKKI_AML_MEP","PAVMED_AML_MEP","PAVRUZ_AML_MEP","PAWDTX_AML_MEP","PAWEBG_AML_MEP","PAWGVW_AML_MEP","PAWKYG_AML_MEP","PAWUTL_AML_MEP","PAXACP_AML_MEP","PAXCLE_AML_MEP","PAXGPE_AML_MEP","PAXHTS_AML_MEP","PAUMTZ_AML_GMP","PAUNYL_AML_GMP","PAUPPD_AML_GMP","PAUTJD_AML_GMP","PAUUHV_AML_GMP","PAUUKK_AML_GMP","PAUVAT_AML_GMP","PAUVXT_AML_GMP","PAUWYR_AML_GMP","PAUZAM_AML_GMP","PAUZMH_AML_GMP","PAVAGA_AML_GMP","PAVALK_AML_GMP","PAVANE_AML_GMP","PAVBVA_AML_GMP","PAVDFC_AML_GMP","PAVDVV_AML_GMP","PAVIDK_AML_GMP","PAVKEX_AML_GMP","PAVLGZ_AML_GMP","PAVLEG_AML_GMP","PAVLWY_AML_GMP","PAVMNA_AML_GMP","PAVMPA_AML_GMP","PAVNZB_AML_GMP","PAVPXS_AML_GMP","PAVRJP_AML_GMP","PAVSJN_AML_GMP","PAVSYK_AML_GMP","PAVTLN_AML_GMP","PAVTWM_AML_GMP","PAVUBN_AML_GMP","PAVULK_AML_GMP","PAVUZN_AML_GMP","PAVVAB_AML_GMP","PAVWEA_AML_GMP","PAVWJY_AML_GMP","PAVXZL_AML_GMP","PAVYYR_AML_GMP","PAVZYI_AML_GMP","PAVZZC_AML_GMP","PAWACC_AML_GMP","PAWCII_AML_GMP","PAWEKW_AML_GMP","PAWEVC_AML_GMP","PAWEYY_AML_GMP","PAWFBA_AML_GMP","PAWFFJ_AML_GMP","PAWGRP_AML_GMP","PAWHFW_AML_GMP","PAWHKK_AML_GMP","PAWHPL_AML_GMP","PAWIXW_AML_GMP","PAWJGZ_AML_GMP","PAWKIW_AML_GMP","PAWLHJ_AML_GMP","PAWMAV_AML_GMP","PAWMII_AML_GMP","PAWMRJ_AML_GMP","PAWNZJ_AML_GMP","PAWPCN_AML_GMP","PAWPDC_AML_GMP","PAWPGW_AML_GMP","PAWPVR_AML_GMP","PAWRSU_AML_GMP","PAWTKY_AML_GMP","PAWTNN_AML_GMP","PAWTPD_AML_GMP","PAWTWW_AML_GMP","PAWUCG_AML_GMP","PAWUWJ_AML_GMP","PAWVGN_AML_GMP","PAWWLI_AML_GMP","PAWWWU_AML_GMP","PAWYEK_AML_GMP","PAWZAX_AML_GMP","PAWZUF_AML_GMP","PAXAAA_AML_GMP","PAXANS_AML_GMP","PAXBLW_AML_GMP","PAXBLX_AML_GMP","PAXBXI_AML_GMP","PAXCPM_AML_GMP","PAXCWR_AML_GMP","PAXCYN_AML_GMP","PAXDBF_AML_GMP","PAXEES_AML_GMP","PAXETC_AML_GMP","PAXGGM_AML_GMP","PAXGTM_AML_GMP","PAXGZB_AML_GMP","PAXHYG_AML_GMP","PAXICE_AML_GMP","PAUNTD_AML_LMPP","PAUZJJ_AML_LMPP","PAVAWS_AML_LMPP","PAVCRM_AML_LMPP","PAVPCA_AML_LMPP","PAVXNZ_AML_LMPP","PAVXSH_AML_LMPP","PAWDWA_AML_LMPP","PAWGKS_AML_LMPP","PAWMLN_AML_LMPP","PAWRUX_AML_LMPP","PAXBAZ_AML_LMPP","ID2748_Control_LMPP","ID2748_Control_GMP","ID2748_Control_MEP","ID2710_Control_LMPP","ID2710_Control_GMP","ID2710_Control_MEP","ID2712_Control_LMPP","ID2712_Control_GMP","ID2712_Control_MEP","ID2753_Control_LMPP","ID2753_Control_GMP","ID2753_Control_MEP","ID2627_Control_LMPP","ID2627_Control_MEP","ID2627_Control_GMP"
"chr17:42426011-42426506",0.793625014198432,0.693656430215164,0.892858334381287,0.852662799279078,0.8434558736742,0.612264847446314,0.881276931311299,0.797498172632245,0.763809582167671,0.857217029760031,0.921104429369771,0.779516308155667,0.824234685862998,0.846871459649303,0.584199935108873,0.523890762732741,0.0615443729656078,0.74853525361558,0.0391435433981236,0.401141052489983,0.875223868860722,0.948828101795815,0.0716294420145571,0.691800519505872,0.022401699542724,0.459070855431496,0.0451363740827113,0.161522501538354,0.740430286190995,0.803940592018819,0.740224571939864,0.934790537878419,0.460305368660062,0.957832134581469,0.916114849416743,0.923645004450633,0.452580782507566,0.708189862846204,0.26613329746,0.87649605689495,0.566051668692491,0.671066107577163,0.257000705843593,0.880451255181284,0.534480276528198,0.362688650428802,0.13900441490342,0.272642815534146,0.470346766885894,0.855446198236254,0.249196672721738,0.647460000365231,0.924630816574273,0.11655361720003,0.637473828106263,0.408377455233813,0.332096595175119,0.356221956971738,0.364870479001346,0.702392542674081,0.60160350722362,0.716868817886607,0.565520544640229,0.374751041832159,0.653323094761681,0.865536201906876,0.758108354692713,0.395527504596848,0.266914599124172,0.286938355734882,0.77426965968725,0.48928075148664,0.482509682381058,0.703220580402366,0.556948970935891,0.194563901585664,0.344000291353062,0.773146949065431,0.831306319823203,0.279819770218333,0.803512230409185,0.426172911178229,0.214786140550994,0.594044997081665,0.359734899785212,0.786200650893191,0.365461927631171,0.409342425994495,0.435222135323508,0.480310021871691,0.45557124556841,0.773635672536625,0.816115319747443,0.728708956371716,0.694325095335672,0.498153008971163,0.5730935626272,0.476425813198129,0.75944767255997,0.262788258923958,0.620879467672333,0.667430476623447,0.445383267861666,0.570233154831378,0.731081745302167,0.54854454820257,0.277674843054033,0.415058367790176,0.659289694043663,0.703898887232847,0.921362790305341,0.380252297717154,0.760390136224584,0.86343070064663,0.743247431506115,0.621143296691288,0.653406705940401,0.78909182665325,0.802437093162079,0.702916093898829,0.701592538793675,0.558258586708849,0.807743374387986,0.720585510746094,0.524331117988451,0.841762651541165,0.71329096692586,0.491840085659055,0.828580226314183,0.68753479312935,0.551633836874957,0.843528031207257,0.77274300396544,0.787659454424462,0.420829255052152
"chr17:43129629-43129957",0.053651871335838,0.0309497119970382,0.0321893958853628,0.0241869829093443,0.0404499487269027,0.0823885597221438,0.0397927878313227,0.0416549897975239,0.07063765758539,0.0664376033168647,0.0675466128194789,0.0614241473891549,0.0893267050470776,0.0700068694748158,0.0435881819627924,0.0462889342170496,0.0273327554087858,0.0270283506435758,0.0177895167776789,0.0236303302431521,0.0242100824605507,0.0225344287115757,0.0284944844551556,0.0266013181095407,0.0172313379151014,0.0539397529094279,0.0310385135634355,0.0540303171294342,0.0697866153533172,0.0324699407700426,0.0328325347133736,0.0323594555412162,0.0427382764009016,0.0328595630498611,0.0335585318233566,0.0287833841836708,0.0503360272101194,0.025950569713005,0.0447732840578139,0.0600978641540383,0.0534260746632585,0.0634518647431921,0.0344797231472849,0.0194101239716598,0.0505225656568467,0.0397991333060274,0.0271000289865073,0.0520316284175904,0.0372737520913607,0.0444485136256113,0.0620956270847175,0.0326856509630993,0.0328521722156761,0.0332300183755827,0.02974830230503,0.0329818585053957,0.039011756008861,0.0341287344943488,0.0474513545009285,0.0791387934843384,0.0445242815121774,0.0341134617215198,0.0361656085804936,0.043402898809147,0.0747650459406888,0.0459026219682897,0.0495124945561938,0.0345018334009459,0.0526706629858465,0.0439407965301137,0.0470845322001684,0.0440353597674695,0.0480073460214883,0.0595086364173947,0.0405297968152416,0.0425920838831907,0.0402409235204888,0.0719777882258111,0.0523784095704891,0.0510668812656208,0.0421029204498279,0.0529049519966662,0.055556383642859,0.0357650479306323,0.0342645368139693,0.0260004632703428,0.0317167119665058,0.0556355369169731,0.0356927441430775,0.0370411414501018,0.0572583942277978,0.0537454799295113,0.126031535280837,0.0678667535872912,0.0684849502455504,0.0715026715729618,0.0328614069431201,0.0537778538492464,0.0533531561964932,0.0435867350657502,0.0552010325112849,0.0568087510969968,0.0311678568822333,0.044050301726771,0.0713702162871513,0.0400870337575158,0.0522509893076442,0.0421369595370082,0.0688107286568263,0.0548199280008771,0.051490249094385,0.0262930317229603,0.0378515784002139,0,0.126693338118942,0.0502609628737234,0.0575196272121128,0.0422250676004134,0.155695346328986,0.119349039600535,0.0768024482761628,0.0704413773397096,0.0421475109713879,0.0778026324329074,0.0777411302439776,0.0483439643971194,0.0748964026244551,0.0735683197275703,0.0626334300375033,0.0747949424809983,0.0634257000048889,0.0327599176291158,0.0783932810007541,0.0676184662405963,0.0582521809588281
"chr17:43472435-43472920",0.912440873887261,0.843806730962725,0.789953767023779,0.805455542772847,0.320830464466455,0.8609066350576,0.947146321955566,0.234515256885132,0.89161143308395,0.653637709071986,0.891517476478982,0.887204389273919,0.713540546669954,0.509911158706367,0.603484752320627,0.513954049678102,0.851961983915294,0.347358934643346,0.878001707584207,0.617858379472982,0.394791352243972,0.96277561804196,0.162984027393745,0.555908435994096,0.685184912830996,0.553110379441401,0.724827907889179,0.899460864904759,0.523697041437042,0.953367394252022,0.81377078821609,0.667742112885135,0.588386761744433,0.359338640791277,0.823132694837785,0.774652197486012,0.66072992312674,0.795418155894435,0.470581138394774,0.960682908793835,0.822003460459782,0.871282308507817,0.813147673814009,0.95033837456434,0.839063944265328,0.566196816175839,0.973543060881039,0.422833408020131,0.536392687826895,0.56657703197954,0.829445978012915,0.673223764310178,0.959777455320683,0.820741237596825,0.769308374970404,0.646206377699281,0.740675253494949,0.522364640614873,0.752692539340429,0.765434892750173,0.663913449264,0.79472384425437,0.609665780213437,0.497547644974942,0.597941745084302,0.728701979849517,0.594714037256765,0.420489746376278,0.686131433605745,0.699802252191892,0.354893794179153,0.495293368128048,0.754756811121125,0.609330969637442,0.607311660292837,0.447979517758119,0.466177848914802,0.773294878883439,0.38917477949556,0.853073823305607,0.602977972803243,0.603355736010161,0.842550900806764,0.810412301550293,0.841304818628585,0.884725906099336,0.618447036223357,0.936871578242384,0.539445643558982,0.471004190211177,0.597843253839443,0.622585397077626,0.886070637007551,0.655140995871455,0.773244654728543,0.728264852573871,0.793809251344707,0.814942923636867,0.635689483300683,0.971290890933689,0.734985288693191,0.588614146151019,0.402909136079206,0.799156760844126,0.703708131365809,0.611390318058066,0.916640615956392,0.650437370214011,0.491971933603563,0.454901153853396,0.532108142190217,0.952115649008864,0.188057537721903,0.900241262927708,0.431837329753909,0.366122284924508,0.660366848908339,0.471419406163521,0.430206093294557,0.425614185959929,0.530496607665878,0.457943508093704,0.220436451442147,0.630996124690438,0.514243071445551,0.232169132901388,0.520974498555888,0.477274723830401,0.218342278065087,0.500439783376873,0.504679893610174,0.222516953090712,0.538874042293556,0.271276241285121,0.408688500407101
"chr17:46711017-46712086",0.145185171759724,0.783959971440453,0.0445142330103064,0.154696784919859,0.123631704790941,0.75095707698985,0.948127534476385,0.220555394289993,0.0690044207507223,0.434247334235327,0.926565567073194,0.643989159951381,0.228373503191013,0.0756703041697051,0.0872019456718644,0.677102389693217,0.0197367165989605,0.0672879052151479,0.896203904671022,0.141914524050489,0.0599432012437533,0.924544384352691,0.0389043967660861,0.202661596843281,0.0128926237620198,0.0645005709196476,0.401632631242137,0.177837309903754,0.336731348384783,0.0188081830827607,0.437237396398447,0.146029886492454,0.512598681163962,0.279725496200304,0.706022539859439,0.854161673534433,0.298437116588632,0.913720188229188,0.102842193925815,0.0661682962578655,0.43688762899341,0.523936257664084,0.320662146899643,0.929781136522903,0.117924514689302,0.0887011946041392,0.965310412943366,0.188926070082876,0.0909310755106781,0.0857658116770855,0.0816707288357611,0.0962406752568443,0.448954899532295,0.934304641555949,0.126661085075034,0.527618403855077,0.0677747038098689,0.341155586536284,0.493386707196283,0.113950354797034,0.0549634395276943,0.941313654476836,0.196373440451056,0.152371879488443,0.537198011573756,0.449247662897494,0.0425017146809215,0.320282074585234,0.0742686077910792,0.222932458356096,0.13487668387465,0.487069077267715,0.142250550705525,0.174634323050861,0.131027992752894,0.0950607086316831,0.405690466846891,0.304037898805545,0.286886346289986,0.392715385192093,0.161502222366049,0.110676794174275,0.204165178177168,0.323840137396493,0.164141091968392,0.432829945963188,0.126361696152873,0.0639368901508969,0.165957607916295,0.387910937003162,0.10410962373511,0.430760378215008,0.739739978887199,0.130156874813527,0.0741188489297156,0.415569608504003,0.766198656862455,0.0863979093044785,0.130699860438987,0.449750731661738,0.359271138882891,0.190546330127045,0.728031838431624,0.124308736320477,0.586609294928307,0.443963953140546,0.132711557854049,0.0702391705214623,0.033703983425537,0.0888334385540867,0.151700275214831,0.055631950254129,0.129222893441909,0.0927503484035994,0.344902842588964,0.0975967790555978,0.127098319091734,0.076938908248797,0.100667399062194,0.091877077010221,0.214183643516075,0.201203077902237,0.159364636130117,0.222299540039492,0.235631862853932,0.199007792533402,0.222880959389788,0.236142690970746,0.204210464089149,0.226152421249347,0.210384247018283,0.197074399146337,0.220397197524244,0.210006305677474,0.184548977727296
"chr17:47286802-47287974",0.530533938876518,0.75237740709255,0.147392402216588,0.905599240652635,0.424903241502361,0.870485366098183,0.628808931900835,0.0624819698418258,0.761722330983679,0.499112550939074,0.652755369465697,0.251858098771104,0.532612590993982,0.375931086579321,0.270591058525663,0.216821420135347,0.326444352842521,0.350404370020322,0.97569702070971,0.143387577488841,0.0424749655043876,0.857241027661455,0.163206240744435,0.450302213412691,0.921596150895078,0.272956433425325,0.838107329332663,0.255762858181693,0.211783536899197,0.224199816372915,0.482055444636921,0.378360418201159,0.0920431918417079,0.235312672182215,0.845371694186625,0.802295082377638,0.134103938487656,0.385080216425687,0.120062796834479,0.233301445764517,0.116227869016281,0.939163483135348,0.129420706362689,0.980290229953942,0.919341337618619,0.660872947174744,0.881631442680289,0.190835335545846,0.120628037332175,0.393446948546802,0.107802629331768,0.484981716417484,0.212341375965675,0.0552346146972445,0.119563210520647,0.252016774647981,0.20176310363473,0.19036171615126,0.613682729608592,0.243758655969811,0.257296893716747,0.736843400022998,0.121306286842068,0.162519355307427,0.247525911208319,0.0996138053230057,0.352290113506608,0.0840552161175832,0.167358932146665,0.0861267331884828,0.0988982883471397,0.121321225257489,0.281707561169074,0.140174483457845,0.103959403264731,0.231918469849388,0.145033721156615,0.190423162104598,0.198078226355401,0.145900230453904,0.225219943374745,0.141512147739274,0.0865382002300723,0.0699994965282354,0.100778677098449,0.0421453843675822,0.284572173427158,0.100426388521644,0.127151972514207,0.109516501436623,0.0949471384598267,0.21465209511251,0.822188087274723,0.172467950166692,0.229445616538218,0.240894820897417,0.14522768014814,0.110734151753785,0.332980074984813,0.0806168556880125,0.113480575047435,0.161146553287082,0.495022810284234,0.0886412530409875,0.181315018897248,0.171054535784189,0.306476587098727,0.165161702020627,0.20176230021847,0.313604036154014,0.0396400069323665,0.387752972697741,0.179224486318828,0.0713721702140212,0.470834007314478,0.189712208988692,0.279784712848843,0.12668687857628,0.201074330213342,0.275687634638794,0.532420990210087,0.466352447857527,0.55080402328146,0.409773091256508,0.490550590955262,0.55406194504345,0.557475752157941,0.491643900009969,0.455251088455142,0.517973708010859,0.486837916514708,0.505858242702845,0.593054907892785,0.559752169125647,0.534385980221933
"chr17:47784801-47786311",0.0720023726546502,0.0473986275823366,0.0582893965066422,0.0400576231969712,0.0493930865124885,0.0539558647495525,0.0616285717718227,0.0670885340759,0.0646083445653758,0.0392484332149836,0.0444570173310529,0.0668616658392197,0.0515884462987362,0.0499821307879464,0.0497167205246614,0.0440959783769901,0.0468693471644113,0.064877904206821,0.063654761726274,0.0528358205726803,0.0386097798391812,0.0435871284639364,0.045601981123081,0.07061199128794,0.0574491301047885,0.0599927157485868,0.321210131414274,0.056584758617435,0.0536186947522581,0.049206646691379,0.0689215633280989,0.0970971473925211,0.0567937517609254,0.0423346879917478,0.0482562698626522,0.0690976559810018,0.0469247371265523,0.0942477292545705,0.05155535100375,0.10923068341668,0.051987295161452,0.0501349784675164,0.0505040059675473,0.0430241929318719,0.0452592220003759,0.0464394397062726,0.0490579290217803,0.0663939716048421,0.0629646716747503,0.061750103091464,0.0612424253618015,0.0425177166075567,0.0338170591487632,0.055842715530552,0.0513553806770371,0.0363502163972466,0.0428420888132196,0.0753235065900467,0.0440297701451199,0.0651244770023667,0.0612965474637978,0.0541946934148078,0.0553889788859483,0.0562954011208621,0.0495522871981665,0.0439221770543654,0.0411713466465761,0.0647246850334104,0.0501694943499077,0.0506612779757444,0.0423833598963556,0.0522467597724789,0.0434601833014631,0.0539853937501809,0.0501630563554139,0.047489283099422,0.0450528677843302,0.0436183897481262,0.0552171250680033,0.0421035876637369,0.0703315742563247,0.0672705103817401,0.0508919572169834,0.0445466706862914,0.0489431560302301,0.0368842404075675,0.0567720687136244,0.0549125646473538,0.060599117954066,0.0494476531523785,0.0491244260562326,0.0488576290109562,0.0463752806935388,0.0467289377269552,0.0443029756851459,0.0501473714660567,0.0456738885226263,0.0716013911537357,0.0485867179563788,0.059348652178098,0.0439472244714483,0.0597994789492854,0.0678316895816882,0.0478140400276515,0.0590112117225408,0.0534829038313984,0.055008864243956,0.0495710342728883,0.0218134299653189,0.0447098729005764,0.0806858367348205,0.0655175597709517,0.0620388873070667,0.133821775262465,0.0564731017412748,0.0566502237327591,0.0658048643270286,0.0462521631906767,0.0502924045596099,0.0484681474029751,0.0414378906287067,0.0394965910255215,0.0248561220631415,0.035901715374231,0.0361764280826265,0.0249394464469501,0.0369142242332682,0.033870312355911,0.0293919919347297,0.0414202486682299,0.0292714002001879,0.0224411324810139,0.0393941725806533,0.0334183684784029,0.0296040257245787
"chr17:47926025-47926783",0.957962401951591,0.91358340358947,0.902141825091177,0.918786277545473,0.950276688664744,0.964758322095669,0.964823168425341,0.946621400213971,0.932918033341256,0.965544812160272,0.948802633075478,0.944332644535151,0.954050219137353,0.956512177356244,0.934195739307994,0.931252135990861,0.978402416484452,0.93761764751981,0.929933624816181,0.881729490825482,0.963241187591655,0.969783621218298,0.916968445373877,0.955547927438226,0.969589029228089,0.904233942313996,0.920812317410372,0.86927276492831,0.884988234527913,0.97141654864071,0.950556322102024,0.821218902457525,0.932941566459368,0.981533822536453,0.948905961385127,0.960866868102001,0.923381333894849,0.981086557783159,0.936074214018892,0.938628567329798,0.947738782650195,0.970159512987029,0.92420117281808,0.954701275305478,0.963420733243313,0.876606408790587,0.956910551101321,0.879953550651195,0.944087384079169,0.957686866351393,0.952825426957808,0.931845396799773,0.985420383491911,0.922887826005439,0.911106675306409,0.949396877989011,0.802950569525499,0.961475962684171,0.912311632611327,0.925866079278906,0.816300673454705,0.954016158220258,0.902927473963426,0.898441049893967,0.933512074664358,0.943950210975373,0.958904843719185,0.961944034661336,0.933313715838569,0.921574834188349,0.948941134126792,0.933497411289474,0.922329851467724,0.9203347701239,0.936960492752018,0.94765275359279,0.775642680126748,0.962554324803363,0.967540819636245,0.942319861078341,0.943236781928462,0.921690729640159,0.91338236272548,0.957218010785462,0.95235853170986,0.646832692116404,0.925153831686055,0.929353130750803,0.945566479648226,0.873087659188791,0.890549066571721,0.958053418811315,0.957223081416154,0.959187907777908,0.950358135324636,0.9422470053259,0.955917457633129,0.94642985632566,0.953517003429081,0.942565464299036,0.948314547734639,0.922086475760917,0.921041440679984,0.940215323620572,0.959172456873634,0.956025204944338,0.894648082923947,0.895560820905864,0.749157152686679,0.920011011543494,0.9525233670189,0.971754730004462,0.896231425066944,0.920611932635891,0.902956551481766,0.911144570143342,0.899516859191365,0.938291065272365,0.918017171192168,0.918017120899854,0.954029260535496,0.952720154049482,0.94782022043866,0.955186555670601,0.951923461322126,0.951421773447275,0.964277932216459,0.958137744278588,0.957618371667796,0.962964440122666,0.954768359186478,0.968685350407758,0.957862927731617,0.935370831239679,0.957959277740626
"chr17:56232260-56232955",0.902342830223515,0.865260469964053,0.921290919441433,0.867703518529251,0.882989182829913,0.897667830615306,0.900599292679387,0.902783863842717,0.839695856556108,0.959707525521448,0.916918208694889,0.946144257347562,0.932437122687825,0.87520450092016,0.898916934556326,0.940356167268774,0.903446540675422,0.887564985655129,0.928092691037561,0.94445236805893,0.917307549830531,0.852246552958283,0.568330150322135,0.957959452226179,0.0591683747737241,0.823710743747134,0.881672021697056,0.87675642543212,0.861983098728822,0.947789162279077,0.848433999483441,0.884409368744,0.895086827209549,0.892347229783402,0.910416754106545,0.852609693732052,0.930423584432341,0.94005299391387,0.889830549969656,0.770262383896397,0.920581114774169,0.967773914075124,0.777344696109929,0.908450121377069,0.902292916038539,0.919699858820566,0.879836824945367,0.9331759884488,0.932230984976849,0.950210179836148,0.886770716503952,0.935926429008002,0.968520114579324,0.864029537197474,0.856362723961321,0.919683248214962,0.88131802450364,0.881314954181483,0.877301696320087,0.890474122997542,0.903112714655947,0.93811809099069,0.905175695335723,0.850959913547622,0.886024571323029,0.923946154846061,0.941535858158396,0.924138873952191,0.86090587119807,0.730571592157998,0.942162682130158,0.926306468432978,0.909446856288078,0.907413580587183,0.9263963763088,0.904564082475191,0.896872435575204,0.95089451335301,0.942354153217854,0.911233894267171,0.92743469974296,0.914411011250425,0.928305804201415,0.941701680193901,0.940450430155217,0.948652305139745,0.937610602909378,0.889862742661812,0.891414549411436,0.858097540745724,0.907029501967961,0.921613607412438,0.877232822323861,0.915798199595218,0.916080256378764,0.882677515152568,0.903938652304639,0.924905917903105,0.901176411370373,0.908694637407065,0.948833547171405,0.912929023394465,0.900274054210612,0.878238841154087,0.932298475526471,0.89863246503091,0.911660092138016,0.925139298916014,0.949225732356078,0.915152889230224,0.907155059293503,0.939756920366553,0.891533437935405,0,0.86640702943105,0.852739397074644,0.838000146060113,0.821607133926337,0.927072855905501,0.906329115227765,0.91412000098928,0.944395151133798,0.957633258396691,0.917039990126823,0.936221349434117,0.932863331471997,0.936697642406887,0.93258967660465,0.901632879110851,0.935815417022873,0.941529422123034,0.960113689809415,0.945247132686577,0.942005833679605,0.937885170993085
"chr17:56354594-56355431",0.865083353323279,0.981166270497863,0.864924837119716,0.843897783053565,0.715813260994771,0.707551918967774,0.97142526626667,0.694462885696791,0.676037542976033,0.924872929178364,0.801104492531599,0.96612347193303,0.665149971759934,0.472256009106788,0.929086776365637,0.613872583275149,0.518022152140145,0.595900879216987,0.986708925401929,0.162387110982985,0.288811464899719,0.964300624802451,0.260798082005393,0.71985770260501,0.972088663362686,0.468273842890011,0.787213985247921,0.542498239552606,0.686129563879546,0.729016778029234,0.886342787222983,0.567726212022544,0.610825055575709,0.791683184153776,0.953768211823743,0.894847875007697,0.682005329897598,0.977321086859932,0.242939171337179,0.549668680112103,0.611648748156933,0.0494160476530995,0.560315207401417,0.209257747422944,0.836053119817548,0.635419949403255,0.950593870752025,0.445212460536446,0.57943958560043,0.334487146173916,0.775428838234446,0.738482468890979,0.982585944839363,0.598493394360314,0.497329557037278,0.0926284278360381,0.0804087300207921,0.857598043227883,0.779067814129013,0.641628752460201,0.834758780856011,0.0662353261634828,0.779988772526882,0.412387680869852,0.110691651190248,0.448872818551564,0.393397009235239,0.352524738412395,0.910812190594174,0.34900823952354,0.57984378950241,0.183777414779162,0.718882436070466,0.715438237780034,0.230630797651686,0.171202483811943,0.449774728714873,0.170231665575092,0.674759901170206,0.489715759429259,0.425228611247877,0.223669816168115,0.266548165594415,0.078179706782689,0.699065863040974,0.0249539641836463,0.217142687754365,0.173492592280811,0.295560249909558,0.726236961302584,0.675173201008914,0.139236576238392,0.824765105378979,0.674343620627122,0.767867130919484,0.766369903071452,0.95052895609345,0.375740231579001,0.648506386607182,0.686221737732163,0.707369081663315,0.701884959478941,0.229475087986403,0.303989487811249,0.843796916697384,0.784333282916869,0.722978413163013,0.750089960412304,0.80174147065297,0.471207450371721,0.899852673845028,0.512850837719013,0.581117063403277,0,0.67028231629491,0.678862647798931,0.746420788362968,0.572455817056752,0.888658393053954,0.480188268023539,0.897178728899137,0.660856202775578,0.925193001012764,0.925109035482178,0.754279311415975,0.946067065809403,0.912491882271092,0.643761721142118,0.942247633526844,0.883577923661388,0.713951007958126,0.961766285601556,0.907818886976303,0.925545271022603,0.556601902311088
"chr17:58498712-58500186",0.0524826043102791,0.8468335797073,0.0619951184782689,0.0654425042710395,0.0607902395886807,0.27944179048262,0.869334605102687,0.058259143479135,0.551190275754425,0.0777305755017619,0.930092893816838,0.236654646588154,0.0498159534028169,0.0878997101019754,0.355536525668275,0.106723848940249,0.0583899422653881,0.116782072243612,0.282688107062539,0.0224783783490842,0.0782726705609009,0.43172089155387,0.0582229858879464,0.0589387178092212,0.036294811168035,0.324630266830593,0.498058542618219,0.0587520390889051,0.0586244190374434,0.0296669078429753,0.055419636976169,0.0846371762808542,0.0631616039242714,0.0809212936373784,0.462404603225129,0.0713651682947943,0.136446444302174,0.0520334608571317,0.0968069179765204,0.0685910100680181,0.0516457740109268,0.0328644216984001,0.0942084927693214,0.969053045983355,0.0553519441320696,0.0673018364984566,0.688813862457017,0.0730727514687566,0.0442175263407186,0.0452325461091019,0.0959835379448727,0.446631924535214,0.267947280050691,0.0421790001992479,0.321998019526367,0.0391983914370326,0.0609187550587471,0.0983714563224569,0.0914044152302795,0.073538298573687,0.096145818186348,0.313599797806428,0.061373513976411,0.360783064832617,0.0511714912155376,0.0444544687470897,0.143738525301464,0.0756577252792675,0.0577369610338699,0.13207980406429,0.0497613782824226,0.0596724746284433,0.10320895472484,0.219964706163987,0.0791218771140088,0.0410065070251927,0.299013180136174,0.05459251329923,0.074571926722719,0.0619728552927145,0.17101763824406,0.0845713903324004,0.0557137359965954,0.0445790055892634,0.130046367984433,0.0242391715044236,0.064889779769616,0.0481258650239588,0.170617167481866,0.126472739238701,0.24129113635647,0.0626000533681682,0.350024535921283,0.05120137020816,0.371037460089307,0.292994158023744,0.0836164590867266,0.111540720724024,0.0515604396625339,0.0599064004144828,0.0854829748337766,0.0882854521029463,0.0610562609899094,0.280623876693022,0.414916436574641,0.364765364843452,0.345610352306058,0.282276432433619,0.654659090079334,0.675149306241161,0.906163596331708,0.0722915517174446,0.395067196783083,0.0560730775607496,0.682698465022622,0.216454421648648,0.256970186684646,0.187229821162311,0.49558160031643,0.225098439264076,0.82172892992634,0.562550110732807,0.880071386583025,0.82911458295027,0.711055276098505,0.911534749665052,0.86820548173759,0.549149108527296,0.862476451203154,0.870118674207617,0.732699942572847,0.876167650583761,0.885486394267142,0.843591618899623,0.501669937472057
